04217308000144,07241393000174
10630293000144,10630293000225
01744153000106,17192048000494
17192048000222,17192048000494
17192048000303,17192048000494
17192048000141,17192048000494
01744153000106,17192048000222
01744153000106,17192048000303
01744153000106,17192048000141
17192048000222,17192048000303
17192048000141,17192048000222
17192048000141,17192048000303
00606213000161,17063844000184
10526703000101,17357641000109
02325906000101,15766730000175
03921013000191,27293548000123
05026942000162,17675968000110
04809119000160,05026942000162
04809119000160,17675968000110
16895721000147,67423152000178
13523619000122,13523619000203
03615203000180,18163930000121
14277476000189,18416064000133
16466668000169,26122025000151
08076127000104,08076127000872
08076127000104,08076127000953
08076127000872,08076127000953
08189301000117,14930806000193
25610338000196,26401455000102
19246530000142,25910449000380
03889255000145,25910449000380
03889255000145,19246530000142
02330159000108,42954487000191
02330159000108,19400787000107
02330159000108,06077718000162
19400787000107,42954487000191
06077718000162,42954487000191
06077718000162,19400787000107
00690157000196,23117641000126
03006106000190,03006106000271
03006106000271,59653709000139
03006106000190,59653709000139
03200726000166,27788370000191
15081696000103,20465793000121
05639764000145,18052472000153
06991883000125,16755018000133
05304733000133,13762803000125
13762803000125,26914471000107
13762803000125,19788868000126
13762803000125,14451636000164
05304733000133,26914471000107
05304733000133,19788868000126
05304733000133,14451636000164
19788868000126,26914471000107
14451636000164,26914471000107
14451636000164,19788868000126
08179080000104,27011753000159
01293454000160,01293454000241
01293454000241,12958436000177
00931992000170,01293454000241
01293454000160,12958436000177
00931992000170,01293454000160
00931992000170,12958436000177
18542191000189,20604054000173
34274233000102,34274233036204
34274233036042,34274233036204
34274233028023,34274233036204
34274233036204,34274233038177
34274233036204,34274233037529
34274233002571,34274233036204
34274233000102,34274233036042
34274233000102,34274233028023
34274233000102,34274233038177
34274233000102,34274233037529
34274233000102,34274233002571
34274233028023,34274233036042
34274233036042,34274233038177
34274233036042,34274233037529
34274233002571,34274233036042
34274233028023,34274233038177
34274233028023,34274233037529
34274233002571,34274233028023
34274233037529,34274233038177
34274233002571,34274233038177
34274233002571,34274233037529
07636375000191,07636375000272
05763629000107,66476151000129
06965293000128,45397007000127
17719444000184,19478320000180
17719444000184,17719444000346
17719444000346,19478320000180
11479709000138,25905225000118
02447026000108,04505326000121
04505326000121,42857847000137
02447026000108,42857847000137
07682576000125,23098992000137
11479798000112,17626473000100
00912481000101,00912481000292
05872355000194,05872355000275
03589379000105,08323504000154
10862954000167,28183674000198
14892124000133,25794843000138
16701716000156,33171026000151
17077702000176,17077702001229
09626090000103,60701190000104
03235908000172,09626090000103
03235908000172,60701190000104
01294105000163,09202068000128
64440555000137,64440555000218
04765342000153,70975388000121
05419366000113,14241605000189
05419366000113,42921999000151
14241605000189,42921999000151
55972087000150,55983274000130
00886257000788,06272575000140
00886257000605,06272575000140
00886257000605,00886257000788
02863376000155,19489079000194
06039270000192,29368047000194
01703270000121,10955614000180
00762455000144,23481981000131
05869046000165,07670725000136
14324082000134,24285646000120
14324082000134,25703935000165
24285646000120,25703935000165
11258473000100,12456366000159
11186219000143,25538919000164
02842048000172,25831603000166
07405754000170,41869306000166
05370299000190,05370299000270
07990189000156,10199832000132
55257034000158,55265532000142
03568834000196,03568834000277
03568834000277,08822088000139
03568834000196,08822088000139
03058915000146,04340961000104
04267668000150,12193575000157
08342914000495,66482738000140
11535040000154,13676954000160
03620716000180,11535040000154
03620716000180,13676954000160
10355471000176,71007280000108
10355471000176,17314949000169
17314949000169,71007280000108
04581921000146,11756209000104
61186490000157,61186490000408
61186490000408,61186490002796
61186490000157,61186490002796
18284378000120,64377518000121
19655129000166,64377518000121
18284378000120,19655129000166
01844888000101,21183848000173
06950484000116,12538366000106
03971113000122,05344644000110
16506872000166,69112514000135
21424098000184,21424098000265
02432261000297,06265752000160
02432261000106,06265752000160
06265752000160,11157462000214
02432261000106,02432261000297
02432261000297,11157462000214
02432261000106,11157462000214
07681030000150,08406359000175
01783012000100,19925197000106
14084647000153,15370218000105
02271568000172,06167875000169
03571147000120,09658498000159
02077391000178,11573885000134
00305942000188,06711384000137
06711384000137,07226195000131
06711384000137,10553848000100
00305942000188,07226195000131
00305942000188,10553848000100
07226195000131,10553848000100
41909672000100,41909672000282
03481395000180,41909672000282
03481395000180,41909672000100
02491874000114,25056495000100
02491874000114,08353199000143
08353199000143,25056495000100
03777597000173,07155661000135
03602148000194,07673141000114
07673141000114,12964760000106
03602148000194,12964760000106
04021269000105,19396580000106
06921122000105,20601522000156
20601522000156,22486294000146
06921122000105,22486294000146
01835564000107,10400413000117
58295213000178,58295213001816
58295213000178,58295213002111
58295213000178,61086336000103
58295213000178,63736714000182
58295213001816,58295213002111
58295213001816,61086336000103
58295213001816,63736714000182
58295213002111,61086336000103
58295213002111,63736714000182
61086336000103,63736714000182
17161241000115,21549423000135
11281129000131,21058508000110
13084997000157,72779036000126
01354546000294,22949891000160
01354546000103,22949891000160
22949891000160,24897571000139
22949891000160,24897571000210
22949891000160,24897571000309
01354546000103,01354546000294
01354546000294,24897571000139
01354546000294,24897571000210
01354546000294,24897571000309
01354546000103,24897571000139
01354546000103,24897571000210
01354546000103,24897571000309
24897571000139,24897571000210
24897571000139,24897571000309
24897571000210,24897571000309
23264831000176,26282457000120
26282457000120,27478779000101
23264831000176,27478779000101
17037334000485,17037334000566
17037334000566,30570022000662
17037334000566,17037334000647
17037334000566,19446244000201
17037334000132,17037334000566
17037334000566,19446244000120
17037334000302,17037334000566
17037334000485,30570022000662
17037334000485,17037334000647
17037334000485,19446244000201
17037334000132,17037334000485
17037334000485,19446244000120
17037334000302,17037334000485
17037334000647,30570022000662
19446244000201,30570022000662
17037334000132,30570022000662
19446244000120,30570022000662
17037334000302,30570022000662
17037334000647,19446244000201
17037334000132,17037334000647
17037334000647,19446244000120
17037334000302,17037334000647
17037334000132,19446244000201
19446244000120,19446244000201
17037334000302,19446244000201
17037334000132,19446244000120
17037334000132,17037334000302
17037334000302,19446244000120
11852553000199,17616789000102
13609240000130,21119863000152
05047802000170,17300096000106
00098809000106,17300096000106
00098809000106,05047802000170
12163727000179,68544782000163
06965556000107,12163727000179
06965556000107,68544782000163
02051481000190,17795649000149
05482878000124,11344707000131
02983669000176,05482878000124
05482878000124,05508756000160
02983669000176,11344707000131
05508756000160,11344707000131
02983669000176,05508756000160
07871073000106,13151411000120
17612830000172,22078685000121
14108941000158,22078685000121
06281479000168,22078685000121
14108941000158,17612830000172
06281479000168,17612830000172
06281479000168,14108941000158
59104422002446,59104422010384
59104422000150,59104422002446
59104422002446,59104422005704
59104422000150,59104422010384
59104422005704,59104422010384
59104422000150,59104422005704
07815995000279,11061776000138
07815995000198,11061776000138
07815995000198,07815995000279
03627183000168,16403742000106
03627183000168,17677261000143
16403742000106,17677261000143
04979905000106,13597348000150
04979905000106,25349804000121
13597348000150,25349804000121
07260097000110,11556457000101
07037835000165,11556457000101
07037835000165,07260097000110
12939678000113,22610075000127
19790104000175,19790104000256
28672087000162,28672087007507
01404158002052,04392909000193
01404158000190,01404158002052
01404158000190,04392909000193
24143926000102,24143930000162
00127487000178,65125627000114
10850936000165,16981542000122
10850936000165,30694682000140
16981542000122,30694682000140
63035117000120,63035117000201
01808418000192,65126138000187
10233616000166,25244344000177
25665167000100,26172510000130
04318240000190,17931803000162
00865526000134,05297782000196
09022827000170,18277592000159
33337122000127,33337122002090
05266324000190,18294284000131
05266324000351,18294284000131
05266324000432,18294284000131
05266324000190,05266324000351
05266324000190,05266324000432
05266324000351,05266324000432
18651397000147,25416090000127
01870226000106,19847110000111
02792522000107,42810556000193
07979465000185,71101935000102
15216643000144,18449040000180
05363267000167,19165984000199
13014471000109,17462315000153
09029518000122,71408892000102
09509816000110,20395067000180
05844213000113,27614905000108
27384158000169,27408869000126
27408869000126,67594812000183
27384158000169,67594812000183
03563238000113,18665885000103
03563238000113,17714560000100
17714560000100,18665885000103
04060456000106,24313782000187
00484759000197,11362629000106
18933723000109,18933723000290
13268393000160,18460972000124
18460972000124,18460972000639
18460972000124,18460972000710
13268393000160,18460972000639
13268393000160,18460972000710
18460972000639,18460972000710
03790418000138,70965272000101
65155947000117,70965272000101
03790418000138,65155947000117
11474968000176,41906975000160
13942326000180,19158321000147
01384444000130,25126099000101
13422295000136,20459294000121
16705931000125,23520482000106
09377353000180,65313595000180
04067378000163,65313595000180
04067378000163,09377353000180
10187969000177,10187969000258
13428439000161,19691641001997
19691641000168,19691641001997
19691641000400,19691641001997
13428439000161,19691641000168
13428439000161,19691641000400
19691641000168,19691641000400
19716391000254,21017342000194
03588587000190,14503974000100
02780037000105,16517786000159
11496215000161,24035925000136
09192391000168,26287871000121
02917511000106,15595248000110
02917511000106,06040866000102
06040866000102,15595248000110
02093705000126,20706379000167
08730470000112,13498516000150
04002468000176,07468871000183
04002468000176,24441877000186
07468871000183,24441877000186
02150260000179,20221140000105
03072520000106,24273986000131
09220364000151,14712057000128
02593711000142,23254818000136
11515389000124,20443289000120
18244356000136,22010581000185
22010581000185,31844109000139
05807341000197,22010581000185
18244356000136,31844109000139
05807341000197,18244356000136
05807341000197,31844109000139
07366769000177,23791227000106
07213658000120,07287887000190
07213658000120,11756948000198
07287887000190,11756948000198
00118630000165,07465684000146
07465684000146,10432007000136
00118630000165,10432007000136
06983188000111,58069956000120
06983188000111,19812135000180
19812135000180,58069956000120
11956301000100,20371811000106
06002155000143,42878314000131
08588852000153,22549688000104
08588852000153,29556831000126
22549688000104,29556831000126
60746948000112,60746948634804
60746948000112,60746948281456
60746948281456,60746948634804
08162032000103,08162032002068
05942782000100,17247107000131
13676645000190,41921396000197
06374804000137,14360629000157
02610235000120,15182741000108
02610235000120,15182741000299
15182741000108,15182741000299
11693332000115,19611434000156
09079379000141,09283990000197
00808242000106,20208802000107
00430970000127,09152474000123
03411434000172,15267932000172
02018485000176,15267932000172
05205389000125,15267932000172
02018485000176,03411434000172
03411434000172,05205389000125
02018485000176,05205389000125
25224403000145,25224403000226
02212088000300,07743820000112
02212088000130,02212088000300
02212088000130,07743820000112
06212687000105,06788593000189
81887838000140,81887838000655
81887838000655,81887838000736
81887838000140,81887838000736
04047735000121,20515556000128
20515556000128,21176953000185
04047735000121,21176953000185
07420762000196,22215834000157
19604076000154,23830842000176
05990138000107,25352287000140
10585618000114,19196866000148
01979433000101,25874389000125
02786436000183,02786436000345
12858526000196,66437831000133
01503078000191,12858526000196
12667202000170,12858526000196
01503078000191,66437831000133
12667202000170,66437831000133
01503078000191,12667202000170
03024416000138,07928375000165
03024416000138,03024416000219
03024416000219,07928375000165
06284375000107,20878849000170
21659356000101,90909631000110
33250713000162,90909631000110
33250713000243,90909631000110
21659356000101,33250713000162
21659356000101,33250713000243
33250713000162,33250713000243
16501066000103,16501066000600
08149121000101,09070256000220
08149121000101,09070256000140
09070256000140,09070256000220
54516661000101,54516661002732
54516661002732,54516661006487
54516661000101,54516661006487
18915041000173,20351162000181
16733529000154,41883356000106
03893285000125,31345760000164
10769238000130,28182389000152
17962166000191,19497668000114
12275672000199,19804905000142
04262784000187,19499987000401
19499987000169,19499987000401
04262784000187,19499987000169
00355785000115,22713341000147
20994976000134,20994976000487
17837469000182,18257237000118
17837469000263,18257237000118
17837469000182,17837469000263
05731915000190,24108245000103
03189580000103,10558895000138
05905210000142,08362513000154
08362513000154,19329499000103
08362513000154,13537439000108
05905210000142,19329499000103
05905210000142,13537439000108
13537439000108,19329499000103
10957681000134,17265174000189
17300373000180,26287871000121
22336483000132,29972420000111
13034071000157,41804972000116
10851918000106,24045197000143
07846811000157,22902202000161
08613991000190,22902202000161
07846811000157,08613991000190
23338387000196,66468364000109
17840083000120,21931668000122
03210910000197,20767026000177
19786474000139,20767026000177
03210910000197,19786474000139
08728093000187,13632694000121
14886484000122,22556293000120
05346072000109,21617142000172
19862143000130,86503380000100
08103958000110,25224403000145
08103958000110,25224403000226
10786528000191,28367326000170
18734954000193,26828351000189
05404581000140,10965885000117
07334404000160,19930080000102
00406864000108,07747296000158
21658713000117,22260172000137
10824003000101,22260172000137
10824003000101,21658713000117
04724585000143,24932174000150
01469792000100,06352350000101
04210668000114,50035211000219
50035211000138,50035211000219
02449871000112,50035211000219
04210668000114,50035211000138
02449871000112,04210668000114
02449871000112,50035211000138
28035925000197,28930835000160
23478073000199,26079064000113
12932842000160,21661111000119
08488365000119,21661111000119
08488365000119,12932842000160
03524638000110,10566965000108
16575656000334,20244797000180
16575656000172,20244797000180
16575656000172,16575656000334
02272500000108,10322079000120
02272500000108,04193097000157
02272500000108,26104588000117
04193097000157,10322079000120
10322079000120,26104588000117
04193097000157,26104588000117
19806818000124,24408220000117
23898174000119,27091143000102
22295638000130,22295638000482
22295638000482,22295638000725
22295638000130,22295638000725
12515512000170,20634386000109
07748804000112,12515512000170
12515512000170,27566913000126
07748804000112,20634386000109
20634386000109,27566913000126
07748804000112,27566913000126
07316691000186,10493969000103
06215734000174,55257034000158
04104250000122,19891349000199
07161332000105,38596029000150
90347840000118,90347840003052
90347840000703,90347840003052
90347840000118,90347840000703
59527788000131,96250287000187
09504894000121,96250287000187
15105848000152,18996637000145
16642662000103,16642662000448
07040673000114,10525812000104
07040673000114,18894501000124
06215774000116,07040673000114
07040673000114,16792905000181
10525812000104,18894501000124
06215774000116,10525812000104
10525812000104,16792905000181
06215774000116,18894501000124
16792905000181,18894501000124
06215774000116,16792905000181
09426622000150,79338653000135
09426622000150,79805263000128
09426622000150,82301789000185
79338653000135,79805263000128
79338653000135,82301789000185
79805263000128,82301789000185
02833836000100,19363951000153
00830162000157,02833836000100
00830162000157,19363951000153
03577258000143,05069671000122
13158216000121,13158216000202
03939863000117,09638726000129
00710799000100,40284663000108
19899651000193,23789059000106
04546570000132,17836461000363
17836461000100,17836461000363
04546570000132,17836461000100
17179714000101,19390685000158
06350632000161,07923838000104
02173434000119,07884533000122
19769723000188,66291055000106
07175725001050,84429695000111
05995218000147,08648188000190
08004010000107,41945197000119
00193509000106,01650942000188
17078536000203,17078536000807
17078536000122,17078536000203
17078536000203,17078536000475
17078536000122,17078536000807
17078536000475,17078536000807
17078536000122,17078536000475
06306976000173,07660272000167
05194502000114,05194502000386
05194502000114,42900852000185
05194502000386,42900852000185
00950863000120,16808790000176
10515776000106,25735267000158
89545511000100,92781335000102
01535369000161,17414353000130
17414353000130,38564373000168
01535369000161,38564373000168
04085588000184,13247006000100
23067767000133,24219106000149
03005722000127,19377495000109
23452238000153,25099579000112
07490819000123,15841288000102
18138024000177,22603435000163
18138024000177,18159194000138
01613125000150,18138024000177
06015885000189,06015885000260
15339063000144,44693372000116
17087222000196,17087222000439
17087222000196,27589503000109
17087222000439,27589503000109
04147974000153,64191026000147
20918002000171,71256283000185
08263434000196,20918002000171
08263434000196,71256283000185
17861688000105,26247064000266
17861688000105,19318799000197
19318799000197,26247064000266
18003754000160,19769710000109
04026979000128,07295917000100
04026979000128,28359208000110
07295917000100,28359208000110
29928761000190,38639506000118
01466091001351,01466091002323
01466091000703,01466091002323
01466091000541,01466091002323
01466091002161,01466091002323
01466091000894,01466091002323
01466091000703,01466091001351
01466091000541,01466091001351
01466091001351,01466091002161
01466091000894,01466091001351
01466091000541,01466091000703
01466091000703,01466091002161
01466091000703,01466091000894
01466091000541,01466091002161
01466091000541,01466091000894
01466091000894,01466091002161
07700579000144,22677264000117
07700579000144,22677264000893
07304806000112,07700579000144
22677264000117,22677264000893
07304806000112,22677264000117
07304806000112,22677264000893
10609338000107,22774120000189
13524339000139,23098014000195
23098014000195,25940685000187
23098014000195,27329114000136
13524339000139,25940685000187
13524339000139,27329114000136
25940685000187,27329114000136
04708626000108,11901975000107
16587135000135,19414586000169
00662840000110,00662840000381
08468470000196,16614158000191
05205783000163,10638050000152
05205783000163,06003186000119
06003186000119,10638050000152
04333569000120,09586060000102
09586060000102,15508850000172
04333569000120,15508850000172
26085142000354,26085142000435
26085142000192,26085142000435
26085142000192,26085142000354
02199872000156,28471843000195
05199015000144,05199015000225
05199015000144,11384055000169
05199015000225,11384055000169
01223177000110,14707917000135
10567728000153,86674629000132
10567728000153,22038970000119
22038970000119,86674629000132
49429947000373,49429947000535
41823170000153,64567084000203
06049272000162,25734807000189
10548506000193,25734807000189
25734807000189,25734807000340
23589674000179,25734807000189
23923415000132,25734807000189
06049272000162,10548506000193
06049272000162,25734807000340
06049272000162,23589674000179
06049272000162,23923415000132
10548506000193,25734807000340
10548506000193,23589674000179
10548506000193,23923415000132
23589674000179,25734807000340
23923415000132,25734807000340
23589674000179,23923415000132
09466199000112,09473062000195
02366968000161,18035861000170
09018419000145,47096581000170
07312843000172,09602302000104
12148119000195,23065492000107
22753867000150,23065492000107
12148119000195,22753867000150
56994502001535,56994502009862
21651202000173,30420647000133
02798381000121,11680236000132
17626473000100,27179316000149
10774010000138,16700057000133
07711109000186,07711109000267
10273083000146,41947862000103
03489060000108,41947862000103
03489060000108,10273083000146
06155278000114,19157361000174
62046735004443,62046735004524
62046735004524,62046735004605
62046735000294,62046735004524
62046735000103,62046735004524
62046735004443,62046735004605
62046735000294,62046735004443
62046735000103,62046735004443
62046735000294,62046735004605
62046735000103,62046735004605
62046735000103,62046735000294
01096207000174,01096207000255
02637968000159,10378704000156
57543001000108,57543001000957
01768763000140,01768763000301
01768763000301,01903128000128
01768763000140,01903128000128
10614767000164,20364783000108
52635422000137,52635422000307
03207928000130,21952531000154
07523266000168,23982246000101
04927623000165,14347316000169
32219341000149,82992686000109
03065063000114,09380005000161
05126870000125,30534479000107
01680304000100,41690793000103
05040380000101,28026258000186
13903093000106,15370987000103
10465310000135,14707364000110
14197082000110,14707364000110
10465310000135,14197082000110
04839175000148,24911615000138
01692899000113,09043438000121
07220538000150,09043438000121
01692899000113,07220538000150
03384624000148,18967479000103
04602789000101,19123802000117
03902188000151,05110361000104
00818163000186,22965165000130
00818163000186,18176493000180
18176493000180,22965165000130
10692780000131,10692780000212
22597777000118,24343735000186
15033920000183,59016998000165
15033920000183,61363032000146
07777720000107,15033920000183
15033920000183,48174874000191
15033920000183,51100642000101
59016998000165,61363032000146
07777720000107,59016998000165
48174874000191,59016998000165
51100642000101,59016998000165
07777720000107,61363032000146
48174874000191,61363032000146
51100642000101,61363032000146
07777720000107,48174874000191
07777720000107,51100642000101
48174874000191,51100642000101
07589288000120,26103583000170
00795950000150,08616610000126
08616610000126,14481936000196
00795950000150,14481936000196
19500256000196,20780755000163
05002458000101,86462603000120
09273041000126,86488434000106
07678179000180,31144525000124
20460840000144,31144525000124
07678179000180,20460840000144
26729447000190,27248426000468
12334997000103,23481981000131
18522068000104,64280993000185
11100501000166,19671007000163
07571918000130,17304221000156
17304221000156,21502786000115
07571918000130,21502786000115
02580316000125,02580316000397
10807173000170,23866426000128
06885473000108,21196728000100
13758327000179,21196728000100
06885473000108,13758327000179
04722894000184,05594313000139
05594313000139,38683769000124
04722894000184,38683769000124
01648319000190,08486422000120
03447416000140,17931373000189
03157268000120,03157268000200
00373544000107,13543526000160
03617650000179,06959737000112
07939296000150,18150037000161
05375249000103,55979736000145
06215774000116,08676989000160
02701263000234,26341602000104
02389373000121,04919875000142
01031503000197,03575150000111
11485445000125,15400712000175
08740611000188,15400712000175
08740611000188,11485445000125
03809354000170,10157896000170
04799975000182,23542097000160
06263975000199,65181075000161
08861846000128,65181075000161
06263975000199,08861846000128
08549870000126,21090327000171
08549870000126,15136821000127
15136821000127,21090327000171
07467900000192,12237115000183
06173398000144,09028982000102
06316504000100,25173691000156
11102807000151,11963364000193
11963364000193,11963364000274
11102807000151,11963364000274
02011744000137,09614351000167
82381815000122,82381815000203
49226749000736,49226749000906
49226749000302,49226749000736
49226749000302,49226749000906
15688404000197,15800545000311
01405952000158,11667810000112
24025975000132,38708343000188
01636429000132,22144554000103
22144554000103,25757972000156
02129057000110,22144554000103
00153980000162,22144554000103
01631392000150,22144554000103
01636429000132,25757972000156
01636429000132,02129057000110
00153980000162,01636429000132
01631392000150,01636429000132
02129057000110,25757972000156
00153980000162,25757972000156
01631392000150,25757972000156
00153980000162,02129057000110
01631392000150,02129057000110
00153980000162,01631392000150
25567140000509,25567140001068
00067750000261,25567140000509
00067750000180,25567140000509
25567140000509,38506820000122
25567140000509,25567140000924
25567140000177,25567140000509
25567140000509,25567140000762
25567140000509,25567140000681
00067750000261,25567140001068
00067750000180,25567140001068
25567140001068,38506820000122
25567140000924,25567140001068
25567140000177,25567140001068
25567140000762,25567140001068
25567140000681,25567140001068
00067750000180,00067750000261
00067750000261,38506820000122
00067750000261,25567140000924
00067750000261,25567140000177
00067750000261,25567140000762
00067750000261,25567140000681
00067750000180,38506820000122
00067750000180,25567140000924
00067750000180,25567140000177
00067750000180,25567140000762
00067750000180,25567140000681
25567140000924,38506820000122
25567140000177,38506820000122
25567140000762,38506820000122
25567140000681,38506820000122
25567140000177,25567140000924
25567140000762,25567140000924
25567140000681,25567140000924
25567140000177,25567140000762
25567140000177,25567140000681
25567140000681,25567140000762
22685663000120,52548435000179
00690749000108,21329745000179
84685106000166,84685106001219
04941750000119,08656578000102
01835409000190,06287240000103
04335559000123,26001891000194
04106200000184,22610000000146
10201728000135,22610000000146
04106200000184,10201728000135
15464751000136,22003386000128
05371926000107,22238067000100
14670801000179,19847125000180
06350387000192,11168351000122
02452207000122,06350387000192
02452207000122,11168351000122
05800804000199,86502010000140
01663782000101,13656385000191
11500452000159,22703574000169
00484762000100,17048649000185
07056558000138,71741193000180
03329501000104,17721133000150
01727287000119,02031122000170
02031122000170,15388132000100
01727287000119,15388132000100
11780933000165,30463463000150
05249619000158,54516661002732
05249619000158,54516661000101
05249619000158,54516661006487
19994474000124,19994474000205
05475966000107,13216302000143
06015666000108,12353670000170
13656820000188,13656820000420
04286958000141,25832809000100
05159591000168,05159591000249
04031962000169,17901889000180
37396017000110,37396017000624
03570631000134,19626196000152
68501899000160,68501899000240
00804322000193,08107693000128
10403034000180,23818289000156
00368081000187,32423037000119
00368081000187,17232997000108
00368081000187,25354812000166
17232997000108,32423037000119
25354812000166,32423037000119
17232997000108,25354812000166
08386322000122,27596636000102
34151100000130,34151100003407
34151100001706,34151100003407
34151100000130,34151100001706
03065648000134,07152724000108
07152724000108,10464125000126
07152724000108,27706627000119
07152724000108,28464000000161
02186497000100,07152724000108
07152724000108,16422490000154
03065648000134,10464125000126
03065648000134,27706627000119
03065648000134,28464000000161
02186497000100,03065648000134
03065648000134,16422490000154
10464125000126,27706627000119
10464125000126,28464000000161
02186497000100,10464125000126
10464125000126,16422490000154
27706627000119,28464000000161
02186497000100,27706627000119
16422490000154,27706627000119
02186497000100,28464000000161
16422490000154,28464000000161
02186497000100,16422490000154
24296646000126,24419569000154
02966317000102,02966317000293
06143776000147,22787345000170
21631056000114,23750334000188
02284639000171,21564363000120
00064866000166,17308197000123
26393592000142,54995063000154
11825715000108,24564202000124
02156311000170,04159816000113
00340759000113,00340759000547
00340759000385,00340759000547
00340759000113,00340759000385
04672927000129,25767054000108
00982872000100,00982872000607
00982872000607,21657850000137
00982872000445,00982872000607
00982872000607,11720650000128
00982872000100,21657850000137
00982872000100,00982872000445
00982872000100,11720650000128
00982872000445,21657850000137
11720650000128,21657850000137
00982872000445,11720650000128
04572486000193,09588822000100
19846344000144,23407721000116
07311133000128,11844539000143
26804377000197,26804377000510
03187357000119,07057696000131
03187357000119,12209727000162
07057696000131,12209727000162
03615169000144,14480397000170
09607249000134,17845199000151
10498883000165,21716406000145
04734271000121,07362564000113
03317068000197,03317068000278
03417494000100,08072145000100
09471097000195,21195583000123
07878543000155,19095030000157
23193473000158,72861461000160
21339965000183,21339965000426
21339965000183,21339965001074
21339965000426,21339965001074
05904235000121,13603411000113
00772370000147,14271474000182
07511822000186,12531393000149
24933506000111,38666855000129
28503555000175,90400888000142
24339208000106,28503555000175
24339208000106,90400888000142
04798610000133,10983129000110
09443554000138,29479935000184
12467992000140,26254086000172
22125546000101,22125546000373
04045850000167,05169015000100
14294202000106,16928655000164
14294202000106,41951120000151
16928655000164,41951120000151
13986995000153,47543285000170
03065063000114,11536572000106
24082276000124,25449942000182
01739547000176,25449942000182
01739547000176,24082276000124
07299868000183,23055506000101
05333043000102,11917674000171
20608115000170,38582037000148
21170808000197,22606040000114
05553392000130,05553392000482
00974660000173,23034174000251
03744904000110,08235663000105
26695862000170,28647905000177
03808496000112,11239346000163
02978908000108,22387450000111
12939273000185,12939273000266
07901520000114,10725112000163
01378407000110,08389184000135
17743618000144,22256936000110
16481453000117,22247399000142
02600895000120,02733998000169
17725912000123,23921349000161
17487952000184,20001693000144
10450705000164,24064469000152
04040201000173,11358679000101
17560185000191,21520049000145
08080291000187,08436568000161
13194316000103,32946110000137
12606442000165,68673391000149
15735341000182,24552702000146
02541934000832,02541934001138
02541934001138,17632514000162
02541934001138,02541934001219
02541934000832,17632514000162
02541934000832,02541934001219
02541934001219,17632514000162
02291432000124,04225390000159
21891544000160,25170853000100
06351401000172,18330373000196
13841260000131,20372734000109
04357574000172,20195668000149
03808355000108,12932529000122
19848316000166,61064838000133
15196356000110,16970279000176
05949879000136,71104624000105
03108839000136,23531420000108
01702385000100,07414927000117
09370196000180,14174715000175
09412215000194,21112833000114
11368229000108,14657990000140
05849495000141,28927484000138
00562583000144,23244381000150
03267961000155,11307610000159
20108643000160,22062759000131
08531536000145,09199116000176
05145014000117,18764084000103
05145014000117,08088996000140
08088996000140,18764084000103
18029074000205,18029074000388
18029074000116,18029074000205
18029074000116,18029074000388
03824931000100,41833286000173
02340467000106,41850694000133
02468363000181,24508494000188
17691999000165,26280198000106
76484104000180,79065181000194
21628904000136,23852734000102
13113479000114,27395744000109
02094445000103,13113479000114
02094445000103,27395744000109
18360668000105,19743563000106
11165514000113,21789326000110
07422644000117,11708655000135
95863684000161,95863684000919
25053795000127,26022088000136
19009455000104,26022088000136
